open,high,low,last,close,volume,date,symbol,exchange
120.12,120.12,120.12,,,,2021-03-05T02:00:00+0000,AAPL,IEXG
120.34,120.5,120.11,,,,2021-03-05T01:00:00+0000,AAPL,IEXG
118.75,119.09,118.74,,,,2021-03-05T00:00:00+0000,AAPL,IEXG
120.395,120.555,120.18,,,,2021-03-04T23:00:00+0000,AAPL,IEXG
122.57,122.67,122.42,,,,2021-03-04T22:00:00+0000,AAPL,IEXG
122.81,122.965,122.735,,,,2021-03-04T21:00:00+0000,AAPL,IEXG
121.78,123.6,118.62,120.39,122.06,2125160.0,2021-03-04T20:00:00+0000,AAPL,IEXG
121.78,123.6,118.69,118.8,122.06,1786962.0,2021-03-04T19:00:00+0000,AAPL,IEXG
121.78,123.6,119.995,120.38,122.06,1474816.0,2021-03-04T18:00:00+0000,AAPL,IEXG
121.78,123.6,120.32,122.61,122.06,1137792.0,2021-03-04T17:00:00+0000,AAPL,IEXG
121.78,123.6,120.32,122.86,122.06,912360.0,2021-03-04T16:00:00+0000,AAPL,IEXG
121.78,123.6,120.61,120.935,122.06,342609.0,2021-03-04T15:00:00+0000,AAPL,IEXG
121.78,122.49,121.64,122.11,122.06,4251.0,2021-03-04T14:00:00+0000,AAPL,IEXG
121.78,121.84,121.78,121.84,122.06,196.0,2021-03-04T13:00:00+0000,AAPL,IEXG
122.09,122.09,122.045,,,,2021-03-04T02:00:00+0000,AAPL,IEXG
122.805,122.835,122.64,,,,2021-03-04T01:00:00+0000,AAPL,IEXG
123.15,123.205,122.93,,,,2021-03-04T00:00:00+0000,AAPL,IEXG
123.47,123.535,123.41,,,,2021-03-03T23:00:00+0000,AAPL,IEXG
124.07,124.14,123.98,,,,2021-03-03T22:00:00+0000,AAPL,IEXG
124.63,124.73,124.52,,,,2021-03-03T21:00:00+0000,AAPL,IEXG
125.74,125.74,121.855,122.79,125.12,1357762.0,2021-03-03T20:00:00+0000,AAPL,IEXG
125.74,125.74,123.115,123.42,125.12,971913.0,2021-03-03T18:00:00+0000,AAPL,IEXG
125.74,125.74,123.115,124.01,125.12,824826.0,2021-03-03T17:00:00+0000,AAPL,IEXG
125.74,125.74,123.115,124.61,125.12,593034.0,2021-03-03T16:00:00+0000,AAPL,IEXG
125.74,125.74,123.775,123.98,125.12,275166.0,2021-03-03T15:00:00+0000,AAPL,IEXG
125.74,125.74,124.51,124.59,125.12,4457.0,2021-03-03T14:00:00+0000,AAPL,IEXG
125.74,125.74,125.74,125.74,125.12,50.0,2021-03-03T13:00:00+0000,AAPL,IEXG
125.18,125.18,125.18,,,,2021-03-03T02:00:00+0000,AAPL,IEXG
126.015,126.035,125.96,,,,2021-03-03T01:00:00+0000,AAPL,IEXG
125.98,126.115,125.97,,,,2021-03-03T00:00:00+0000,AAPL,IEXG
126.165,126.255,126.13,,,,2021-03-02T23:00:00+0000,AAPL,IEXG
125.815,125.835,125.715,,,,2021-03-02T22:00:00+0000,AAPL,IEXG
126.13,126.22,126.03,,,,2021-03-02T21:00:00+0000,AAPL,IEXG
128.38,128.71,125.455,126.035,127.79,1166824.0,2021-03-02T20:00:00+0000,AAPL,IEXG
128.38,128.71,125.455,125.98,127.79,1023482.0,2021-03-02T19:00:00+0000,AAPL,IEXG
128.38,128.71,125.455,126.18,127.79,891019.0,2021-03-02T18:00:00+0000,AAPL,IEXG
128.38,128.71,125.455,125.78,127.79,722487.0,2021-03-02T17:00:00+0000,AAPL,IEXG
128.38,128.71,125.735,126.115,127.79,542943.0,2021-03-02T16:00:00+0000,AAPL,IEXG
128.38,128.71,126.2,126.74,127.79,229686.0,2021-03-02T15:00:00+0000,AAPL,IEXG
127.83,127.83,127.83,,,,2021-03-02T02:00:00+0000,AAPL,IEXG
127.59,127.66,127.59,,,,2021-03-02T01:00:00+0000,AAPL,IEXG
126.36,126.405,126.275,,,,2021-03-02T00:00:00+0000,AAPL,IEXG
121.64,121.685,121.565,,,,2021-03-10T00:00:00+0000,AAPL,IEXG
120.88,121.05,120.88,,,,2021-03-09T23:00:00+0000,AAPL,IEXG
120.565,120.585,120.47,,,,2021-03-09T22:00:00+0000,AAPL,IEXG
120.275,120.435,120.205,,,,2021-03-09T21:00:00+0000,AAPL,IEXG
118.67,121.97,118.56,121.57,116.36,1825028.0,2021-03-09T20:00:00+0000,AAPL,IEXG
118.67,121.97,118.56,121.665,116.36,1656876.0,2021-03-09T19:00:00+0000,AAPL,IEXG
118.67,121.555,118.56,120.95,116.36,1435971.0,2021-03-09T18:00:00+0000,AAPL,IEXG
118.67,121.555,118.56,120.56,116.36,1245891.0,2021-03-09T17:00:00+0000,AAPL,IEXG
118.67,121.555,118.56,120.3,116.36,1027407.0,2021-03-09T16:00:00+0000,AAPL,IEXG
118.67,120.485,118.56,120.445,116.36,413559.0,2021-03-09T15:00:00+0000,AAPL,IEXG
118.67,118.93,118.56,118.93,116.36,3811.0,2021-03-09T14:00:00+0000,AAPL,IEXG
118.67,118.67,118.67,118.67,116.36,5.0,2021-03-09T13:00:00+0000,AAPL,IEXG
116.46,116.46,116.46,,,,2021-03-09T02:00:00+0000,AAPL,IEXG
117.24,117.24,116.95,,,,2021-03-09T01:00:00+0000,AAPL,IEXG
116.8,116.97,116.79,,,,2021-03-09T00:00:00+0000,AAPL,IEXG
117.73,117.88,117.715,,,,2021-03-08T23:00:00+0000,AAPL,IEXG
117.62,117.79,117.61,,,,2021-03-08T22:00:00+0000,AAPL,IEXG
118.63,118.99,118.595,,,,2021-03-08T21:00:00+0000,AAPL,IEXG
119.59,121.0,116.76,117.17,121.42,2332905.0,2021-03-08T20:00:00+0000,AAPL,IEXG
119.59,121.0,116.76,116.79,121.42,2058484.0,2021-03-08T19:00:00+0000,AAPL,IEXG
119.59,121.0,117.41,117.72,121.42,1777561.0,2021-03-08T18:00:00+0000,AAPL,IEXG
119.59,121.0,117.61,117.69,121.42,1489444.0,2021-03-08T17:00:00+0000,AAPL,IEXG
119.59,121.0,118.06,118.6,121.42,1079877.0,2021-03-08T16:00:00+0000,AAPL,IEXG
119.59,121.0,118.265,118.38,121.42,579659.0,2021-03-08T15:00:00+0000,AAPL,IEXG
119.59,120.98,119.37,120.98,121.42,7564.0,2021-03-08T14:00:00+0000,AAPL,IEXG
119.59,119.59,119.55,119.55,121.42,141.0,2021-03-08T13:00:00+0000,AAPL,IEXG
121.405,121.405,121.405,,,,2021-03-06T02:00:00+0000,AAPL,IEXG
121.35,121.555,121.345,,,,2021-03-06T01:00:00+0000,AAPL,IEXG
120.29,120.45,120.25,,,,2021-03-06T00:00:00+0000,AAPL,IEXG
120.94,120.94,120.94,,,,2021-03-13T02:00:00+0000,AAPL,IEXG
120.765,120.795,120.675,,,,2021-03-13T01:00:00+0000,AAPL,IEXG
120.655,120.785,120.65,,,,2021-03-13T00:00:00+0000,AAPL,IEXG
120.68,120.725,120.605,,,,2021-03-12T23:00:00+0000,AAPL,IEXG
120.135,120.215,120.13,,,,2021-03-12T22:00:00+0000,AAPL,IEXG
119.59,119.605,119.475,,,,2021-03-12T21:00:00+0000,AAPL,IEXG
119.905,119.905,119.575,,,,2021-03-12T20:00:00+0000,AAPL,IEXG
121.89,121.89,121.89,,,,2021-03-12T02:00:00+0000,AAPL,IEXG
121.825,121.835,121.795,,,,2021-03-12T01:00:00+0000,AAPL,IEXG
121.905,121.99,121.895,,,,2021-03-12T00:00:00+0000,AAPL,IEXG
121.83,121.925,121.8,,,,2021-03-11T23:00:00+0000,AAPL,IEXG
122.035,122.045,121.865,,,,2021-03-11T22:00:00+0000,AAPL,IEXG
122.38,122.465,122.26,,,,2021-03-11T21:00:00+0000,AAPL,IEXG
121.72,122.0,121.72,,,,2021-03-11T20:00:00+0000,AAPL,IEXG
119.97,119.97,119.97,,,,2021-03-11T02:00:00+0000,AAPL,IEXG
120.67,120.805,120.655,,,,2021-03-11T01:00:00+0000,AAPL,IEXG
120.005,120.025,119.83,,,,2021-03-11T00:00:00+0000,AAPL,IEXG
120.185,120.205,119.985,,,,2021-03-10T23:00:00+0000,AAPL,IEXG
120.34,120.405,120.185,,,,2021-03-10T22:00:00+0000,AAPL,IEXG
119.89,119.91,119.71,,,,2021-03-10T21:00:00+0000,AAPL,IEXG
120.58,122.17,119.455,120.77,121.085,1853640.0,2021-03-10T20:00:00+0000,AAPL,IEXG
120.58,122.17,119.455,119.97,121.085,1685787.0,2021-03-10T19:00:00+0000,AAPL,IEXG
120.58,122.17,119.455,120.385,121.085,1326147.0,2021-03-10T17:00:00+0000,AAPL,IEXG
120.58,122.17,119.455,119.84,121.085,1024798.0,2021-03-10T16:00:00+0000,AAPL,IEXG
120.58,122.17,120.0,120.82,121.085,525595.0,2021-03-10T15:00:00+0000,AAPL,IEXG
120.925,120.925,120.925,,,,2021-03-10T02:00:00+0000,AAPL,IEXG
121.545,121.575,121.485,,,,2021-03-10T01:00:00+0000,AAPL,IEXG
121.64,121.685,121.565,,,,2021-03-10T00:00:00+0000,AAPL,IEXG
124.05,125.8599,122.336,124.76,125.57,111434831.0,2021-03-18T00:00:00+0000,AAPL,IEXG
125.365,125.495,125.36,,,,2021-03-17T23:00:00+0000,AAPL,IEXG
123.0,123.8,122.95,,,,2021-03-17T22:00:00+0000,AAPL,IEXG
122.47,122.575,122.41,,,,2021-03-17T21:00:00+0000,AAPL,IEXG
122.665,122.68,122.575,,,,2021-03-17T20:00:00+0000,AAPL,IEXG
123.76,125.42,122.335,125.38,125.57,1459890.0,2021-03-17T19:00:00+0000,AAPL,IEXG
123.76,124.19,122.335,123.0,125.57,1054861.0,2021-03-17T18:00:00+0000,AAPL,IEXG
123.76,124.19,122.4,122.41,125.57,925588.0,2021-03-17T17:00:00+0000,AAPL,IEXG
123.76,124.19,122.47,122.65,125.57,777186.0,2021-03-17T16:00:00+0000,AAPL,IEXG
123.76,124.19,122.8,123.02,125.57,545544.0,2021-03-17T15:00:00+0000,AAPL,IEXG
123.76,124.19,122.83,123.27,125.57,294006.0,2021-03-17T14:00:00+0000,AAPL,IEXG
125.7,127.22,124.715,125.57,123.99,114737887.0,2021-03-17T00:00:00+0000,AAPL,IEXG
125.33,125.345,125.24,,,,2021-03-16T23:00:00+0000,AAPL,IEXG
125.625,125.625,125.5,,,,2021-03-16T22:00:00+0000,AAPL,IEXG
125.85,126.005,125.85,,,,2021-03-16T21:00:00+0000,AAPL,IEXG
126.235,126.305,126.21,,,,2021-03-16T20:00:00+0000,AAPL,IEXG
125.2,127.22,124.715,125.33,123.99,2013001.0,2021-03-16T19:00:00+0000,AAPL,IEXG
125.2,127.22,125.03,125.625,123.99,1670694.0,2021-03-16T18:00:00+0000,AAPL,IEXG
125.2,127.22,125.03,125.86,123.99,1466166.0,2021-03-16T17:00:00+0000,AAPL,IEXG
125.2,127.22,125.03,126.905,123.99,779154.0,2021-03-16T15:00:00+0000,AAPL,IEXG
125.2,126.64,125.03,126.605,123.99,421867.0,2021-03-16T14:00:00+0000,AAPL,IEXG
125.2,125.7,125.03,125.66,123.99,4682.0,2021-03-16T13:00:00+0000,AAPL,IEXG
121.41,124.0,120.42,123.99,121.03,91641641.0,2021-03-16T00:00:00+0000,AAPL,IEXG
123.365,123.365,123.32,,,,2021-03-15T23:00:00+0000,AAPL,IEXG
123.1,123.2,123.1,,,,2021-03-15T22:00:00+0000,AAPL,IEXG
122.54,122.585,122.46,,,,2021-03-15T21:00:00+0000,AAPL,IEXG
121.36,124.0,120.425,123.95,121.03,927832.0,2021-03-15T20:00:00+0000,AAPL,IEXG
121.36,123.63,120.425,123.36,121.03,738410.0,2021-03-15T19:00:00+0000,AAPL,IEXG
121.36,123.63,120.425,123.12,121.03,588937.0,2021-03-15T18:00:00+0000,AAPL,IEXG
121.36,123.63,120.425,122.5,121.03,510777.0,2021-03-15T17:00:00+0000,AAPL,IEXG
121.36,123.63,120.425,122.28,121.03,429103.0,2021-03-15T16:00:00+0000,AAPL,IEXG
121.36,123.63,120.425,123.085,121.03,332025.0,2021-03-15T15:00:00+0000,AAPL,IEXG
121.36,123.63,120.425,123.21,121.03,185989.0,2021-03-15T14:00:00+0000,AAPL,IEXG
121.36,121.38,121.1,121.26,121.03,4338.0,2021-03-15T13:00:00+0000,AAPL,IEXG
119.9,121.43,119.675,119.99,120.53,182359776.0,2021-03-20T00:00:00+0000,AAPL,IEXG
120.105,120.18,120.105,,,,2021-03-19T23:00:00+0000,AAPL,IEXG
120.325,120.42,120.325,,,,2021-03-19T22:00:00+0000,AAPL,IEXG
120.925,120.945,120.885,,,,2021-03-19T21:00:00+0000,AAPL,IEXG
120.47,120.62,120.465,,,,2021-03-19T20:00:00+0000,AAPL,IEXG
120.51,120.52,120.405,,,,2021-03-19T19:00:00+0000,AAPL,IEXG
121.32,121.43,119.675,120.325,120.53,1398784.0,2021-03-19T18:00:00+0000,AAPL,IEXG
121.32,121.43,119.675,120.935,120.53,1173943.0,2021-03-19T17:00:00+0000,AAPL,IEXG
121.32,121.43,119.675,120.525,120.53,913354.0,2021-03-19T16:00:00+0000,AAPL,IEXG
121.32,121.43,119.675,120.47,120.53,678246.0,2021-03-19T15:00:00+0000,AAPL,IEXG
121.32,121.43,119.82,120.64,120.53,251259.0,2021-03-19T14:00:00+0000,AAPL,IEXG
121.32,121.34,120.52,120.52,120.53,2470.0,2021-03-19T13:00:00+0000,AAPL,IEXG
122.88,123.18,120.32,120.53,124.76,120542642.0,2021-03-19T00:00:00+0000,AAPL,IEXG
121.175,121.355,121.06,,,,2021-03-18T23:00:00+0000,AAPL,IEXG
121.965,121.995,121.915,,,,2021-03-18T22:00:00+0000,AAPL,IEXG
121.755,121.915,121.735,,,,2021-03-18T21:00:00+0000,AAPL,IEXG
121.925,121.925,121.835,,,,2021-03-18T20:00:00+0000,AAPL,IEXG
122.98,123.175,121.015,121.21,124.76,1586800.0,2021-03-18T19:00:00+0000,AAPL,IEXG
122.345,122.385,122.01,,,,2021-03-18T18:00:00+0000,AAPL,IEXG
122.98,123.175,121.59,121.75,124.76,1037324.0,2021-03-18T17:00:00+0000,AAPL,IEXG
122.98,123.175,121.59,121.9,124.76,870121.0,2021-03-18T16:00:00+0000,AAPL,IEXG
122.98,123.175,121.59,122.535,124.76,676871.0,2021-03-18T15:00:00+0000,AAPL,IEXG
122.98,123.175,121.79,122.3,124.76,337882.0,2021-03-18T14:00:00+0000,AAPL,IEXG
124.05,125.8599,122.336,124.76,125.57,111434831.0,2021-03-18T00:00:00+0000,AAPL,IEXG
119.54,121.66,119.0,120.59,120.09,98371045.0,2021-03-26T00:00:00+0000,AAPL,IEXG
120.575,120.69,120.545,,,,2021-03-25T23:00:00+0000,AAPL,IEXG
119.955,119.96,119.805,,,,2021-03-25T22:00:00+0000,AAPL,IEXG
120.155,120.19,120.005,,,,2021-03-25T21:00:00+0000,AAPL,IEXG
119.725,119.79,119.62,,,,2021-03-25T20:00:00+0000,AAPL,IEXG
119.17,121.66,118.6,120.56,120.09,1565454.0,2021-03-25T19:00:00+0000,AAPL,IEXG
121.01,121.16,120.95,,,,2021-03-25T18:00:00+0000,AAPL,IEXG
119.17,121.66,118.6,119.76,120.09,1034189.0,2021-03-25T16:00:00+0000,AAPL,IEXG
119.17,121.66,118.6,119.63,120.09,751616.0,2021-03-25T15:00:00+0000,AAPL,IEXG
119.17,121.05,118.6,121.02,120.09,291076.0,2021-03-25T14:00:00+0000,AAPL,IEXG
120.11,120.11,120.11,,,,2021-03-25T00:00:00+0000,AAPL,IEXG
120.56,120.59,120.45,,,,2021-03-24T23:00:00+0000,AAPL,IEXG
121.435,121.455,121.345,,,,2021-03-24T22:00:00+0000,AAPL,IEXG
121.135,121.155,120.975,,,,2021-03-24T21:00:00+0000,AAPL,IEXG
121.555,121.675,121.55,,,,2021-03-24T20:00:00+0000,AAPL,IEXG
123.15,123.15,120.525,120.54,122.54,1928068.0,2021-03-24T19:00:00+0000,AAPL,IEXG
123.15,123.15,120.655,121.435,122.54,1677002.0,2021-03-24T18:00:00+0000,AAPL,IEXG
123.15,123.15,121.1,121.1,122.54,1245030.0,2021-03-24T17:00:00+0000,AAPL,IEXG
123.15,123.15,121.12,121.57,122.54,758129.0,2021-03-24T16:00:00+0000,AAPL,IEXG
123.15,123.15,121.12,121.74,122.54,549306.0,2021-03-24T15:00:00+0000,AAPL,IEXG
123.15,123.15,121.575,121.59,122.54,243741.0,2021-03-24T14:00:00+0000,AAPL,IEXG
123.15,123.15,122.88,122.9,122.54,1680.0,2021-03-24T13:00:00+0000,AAPL,IEXG
123.33,124.24,122.14,122.54,123.39,95009240.0,2021-03-24T00:00:00+0000,AAPL,IEXG
122.525,122.575,122.47,,,,2021-03-23T23:00:00+0000,AAPL,IEXG
123.05,123.07,122.945,,,,2021-03-23T22:00:00+0000,AAPL,IEXG
123.15,123.205,123.115,,,,2021-03-23T21:00:00+0000,AAPL,IEXG
123.175,123.245,123.125,,,,2021-03-23T20:00:00+0000,AAPL,IEXG
123.01,124.23,122.47,122.485,123.39,1311356.0,2021-03-23T19:00:00+0000,AAPL,IEXG
123.01,124.23,122.54,123.03,123.39,1121757.0,2021-03-23T18:00:00+0000,AAPL,IEXG
123.01,124.23,122.54,123.17,123.39,954486.0,2021-03-23T17:00:00+0000,AAPL,IEXG
123.01,124.23,122.54,123.185,123.39,804012.0,2021-03-23T16:00:00+0000,AAPL,IEXG
123.01,123.77,122.54,123.26,123.39,496269.0,2021-03-23T15:00:00+0000,AAPL,IEXG
123.01,123.67,122.54,122.63,123.39,217326.0,2021-03-23T14:00:00+0000,AAPL,IEXG
123.01,123.54,122.9,123.43,123.39,1788.0,2021-03-23T13:00:00+0000,AAPL,IEXG
123.425,123.425,123.425,,,,2021-03-23T00:00:00+0000,AAPL,IEXG
123.795,123.795,123.71,,,,2021-03-22T23:00:00+0000,AAPL,IEXG
123.685,123.72,123.63,,,,2021-03-22T22:00:00+0000,AAPL,IEXG
123.425,123.47,123.385,,,,2021-03-22T21:00:00+0000,AAPL,IEXG
122.315,122.445,122.315,,,,2021-03-22T20:00:00+0000,AAPL,IEXG
120.89,123.845,120.22,123.795,119.99,1496991.0,2021-03-22T19:00:00+0000,AAPL,IEXG
120.89,123.765,120.22,123.69,119.99,1268626.0,2021-03-22T18:00:00+0000,AAPL,IEXG
120.89,123.765,120.22,123.435,119.99,1024857.0,2021-03-22T17:00:00+0000,AAPL,IEXG
120.89,122.84,120.22,122.33,119.99,757021.0,2021-03-22T16:00:00+0000,AAPL,IEXG
120.89,122.69,120.22,122.66,119.99,503987.0,2021-03-22T15:00:00+0000,AAPL,IEXG
120.89,121.78,120.22,121.49,119.99,213923.0,2021-03-22T14:00:00+0000,AAPL,IEXG
120.89,120.89,120.69,120.8,119.99,756.0,2021-03-22T13:00:00+0000,AAPL,IEXG
121.04,121.04,121.04,,,,2021-03-30T00:00:00+0000,AAPL,IEXG
121.17,121.49,121.17,,,,2021-03-29T23:00:00+0000,AAPL,IEXG
121.64,121.69,121.565,,,,2021-03-29T22:00:00+0000,AAPL,IEXG
121.365,121.48,121.365,,,,2021-03-29T21:00:00+0000,AAPL,IEXG
121.195,121.22,121.19,,,,2021-03-29T20:00:00+0000,AAPL,IEXG
121.61,121.61,121.39,,,,2021-03-29T19:00:00+0000,AAPL,IEXG
121.335,121.335,121.2,,,,2021-03-29T18:00:00+0000,AAPL,IEXG
121.04,122.58,120.87,121.56,121.21,463296.0,2021-03-29T15:00:00+0000,AAPL,IEXG
121.04,122.58,121.01,121.22,121.21,219236.0,2021-03-29T14:00:00+0000,AAPL,IEXG
120.35,121.48,118.92,121.21,120.59,93627965.0,2021-03-27T00:00:00+0000,AAPL,IEXG
119.585,119.685,119.575,,,,2021-03-26T23:00:00+0000,AAPL,IEXG
119.895,119.915,119.835,,,,2021-03-26T22:00:00+0000,AAPL,IEXG
120.45,120.525,120.445,,,,2021-03-26T21:00:00+0000,AAPL,IEXG
120.45,120.51,120.43,,,,2021-03-26T20:00:00+0000,AAPL,IEXG
120.14,121.075,118.92,119.61,120.59,1376767.0,2021-03-26T19:00:00+0000,AAPL,IEXG
120.14,121.075,119.48,119.89,120.59,1042769.0,2021-03-26T18:00:00+0000,AAPL,IEXG
120.14,121.075,119.48,120.45,120.59,891653.0,2021-03-26T17:00:00+0000,AAPL,IEXG
120.14,121.075,119.48,120.45,120.59,768210.0,2021-03-26T16:00:00+0000,AAPL,IEXG
120.14,121.075,119.81,120.14,120.59,523348.0,2021-03-26T15:00:00+0000,AAPL,IEXG
120.14,121.075,119.92,120.26,120.59,205797.0,2021-03-26T14:00:00+0000,AAPL,IEXG
119.54,121.66,119.0,120.59,120.09,98371045.0,2021-03-26T00:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-02T00:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T23:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T22:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T21:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T20:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T19:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T18:00:00+0000,AAPL,IEXG
123.4,124.175,122.865,122.87,122.15,943061.0,2021-04-01T16:00:00+0000,AAPL,IEXG
123.4,124.175,123.0,123.43,122.15,679545.0,2021-04-01T15:00:00+0000,AAPL,IEXG
123.4,124.175,123.265,123.58,122.15,360875.0,2021-04-01T14:00:00+0000,AAPL,IEXG
123.4,123.62,123.37,123.51,122.15,2119.0,2021-04-01T13:00:00+0000,AAPL,IEXG
122.15,122.15,122.15,,,,2021-04-01T00:00:00+0000,AAPL,IEXG
122.775,122.84,122.765,,,,2021-03-31T23:00:00+0000,AAPL,IEXG
122.835,122.88,122.71,,,,2021-03-31T22:00:00+0000,AAPL,IEXG
123.075,123.105,123.045,,,,2021-03-31T21:00:00+0000,AAPL,IEXG
123.28,123.285,123.2,,,,2021-03-31T20:00:00+0000,AAPL,IEXG
122.81,122.91,122.8,,,,2021-03-31T19:00:00+0000,AAPL,IEXG
122.96,123.22,122.96,,,,2021-03-31T18:00:00+0000,AAPL,IEXG
119.87,119.87,119.87,,,,2021-03-31T00:00:00+0000,AAPL,IEXG
119.705,119.705,119.66,,,,2021-03-30T23:00:00+0000,AAPL,IEXG
119.735,119.74,119.625,,,,2021-03-30T22:00:00+0000,AAPL,IEXG
119.745,119.75,119.635,,,,2021-03-30T21:00:00+0000,AAPL,IEXG
119.865,119.935,119.865,,,,2021-03-30T20:00:00+0000,AAPL,IEXG
119.505,119.56,119.49,,,,2021-03-30T19:00:00+0000,AAPL,IEXG
119.505,119.64,119.39,,,,2021-03-30T18:00:00+0000,AAPL,IEXG
121.04,121.04,121.04,,,,2021-03-30T00:00:00+0000,AAPL,IEXG
126.24,126.24,126.24,,,,2021-04-07T00:00:00+0000,AAPL,IEXG
126.545,126.615,126.53,,,,2021-04-06T23:00:00+0000,AAPL,IEXG
126.19,126.22,126.175,,,,2021-04-06T22:00:00+0000,AAPL,IEXG
126.23,126.28,126.215,,,,2021-04-06T21:00:00+0000,AAPL,IEXG
126.92,126.935,126.855,,,,2021-04-06T20:00:00+0000,AAPL,IEXG
126.35,127.125,125.65,126.545,125.9,1016860.0,2021-04-06T19:00:00+0000,AAPL,IEXG
126.35,127.125,125.65,126.2,125.9,930095.0,2021-04-06T18:00:00+0000,AAPL,IEXG
126.35,127.125,125.65,126.22,125.9,810291.0,2021-04-06T17:00:00+0000,AAPL,IEXG
126.35,127.125,125.65,126.925,125.9,686377.0,2021-04-06T16:00:00+0000,AAPL,IEXG
126.35,126.67,125.65,126.63,125.9,273334.0,2021-04-06T14:00:00+0000,AAPL,IEXG
125.83,125.83,125.83,,,,2021-04-06T00:00:00+0000,AAPL,IEXG
125.635,125.69,125.625,,,,2021-04-05T23:00:00+0000,AAPL,IEXG
126.045,126.145,126.045,,,,2021-04-05T22:00:00+0000,AAPL,IEXG
125.565,125.625,125.565,,,,2021-04-05T21:00:00+0000,AAPL,IEXG
125.315,125.455,125.315,,,,2021-04-05T20:00:00+0000,AAPL,IEXG
125.17,125.2,125.075,,,,2021-04-05T19:00:00+0000,AAPL,IEXG
123.39,126.075,123.065,126.07,123.0,1051102.0,2021-04-05T18:00:00+0000,AAPL,IEXG
123.39,125.62,123.065,125.335,123.0,709373.0,2021-04-05T16:00:00+0000,AAPL,IEXG
123.39,125.62,123.065,125.18,123.0,529438.0,2021-04-05T15:00:00+0000,AAPL,IEXG
123.39,125.12,123.065,124.76,123.0,236769.0,2021-04-05T14:00:00+0000,AAPL,IEXG
132.97,132.97,132.97,,,,2021-04-10T00:00:00+0000,AAPL,IEXG
132.265,132.265,132.185,,,,2021-04-09T23:00:00+0000,AAPL,IEXG
132.405,132.46,132.33,,,,2021-04-09T22:00:00+0000,AAPL,IEXG
131.78,131.795,131.74,,,,2021-04-09T21:00:00+0000,AAPL,IEXG
131.435,131.485,131.375,,,,2021-04-09T20:00:00+0000,AAPL,IEXG
130.06,132.62,129.33,132.255,130.36,1298288.0,2021-04-09T19:00:00+0000,AAPL,IEXG
130.06,132.62,129.33,132.43,130.36,1094665.0,2021-04-09T18:00:00+0000,AAPL,IEXG
130.06,131.81,129.33,131.79,130.36,887948.0,2021-04-09T17:00:00+0000,AAPL,IEXG
130.06,131.55,129.33,131.45,130.36,736861.0,2021-04-09T16:00:00+0000,AAPL,IEXG
130.06,131.43,129.33,130.79,130.36,464811.0,2021-04-09T15:00:00+0000,AAPL,IEXG
130.06,131.05,129.33,130.87,130.36,188621.0,2021-04-09T14:00:00+0000,AAPL,IEXG
130.06,130.06,129.36,129.38,130.36,2227.0,2021-04-09T13:00:00+0000,AAPL,IEXG
130.38,130.38,130.38,,,,2021-04-09T00:00:00+0000,AAPL,IEXG
130.275,130.285,130.185,,,,2021-04-08T23:00:00+0000,AAPL,IEXG
129.945,129.96,129.91,,,,2021-04-08T22:00:00+0000,AAPL,IEXG
129.815,129.815,129.76,,,,2021-04-08T21:00:00+0000,AAPL,IEXG
129.585,129.625,129.535,,,,2021-04-08T20:00:00+0000,AAPL,IEXG
128.94,130.385,128.515,130.26,127.9,114758.0,2021-04-08T19:00:00+0000,AAPL,IEXG
129.98,130.07,129.87,,,,2021-04-08T18:00:00+0000,AAPL,IEXG
128.9,130.07,128.515,129.605,127.9,802186.0,2021-04-08T16:00:00+0000,AAPL,IEXG
128.9,130.06,128.515,130.02,127.9,357011.0,2021-04-08T14:00:00+0000,AAPL,IEXG
127.91,127.91,127.91,,,,2021-04-08T00:00:00+0000,AAPL,IEXG
127.575,127.625,127.54,,,,2021-04-07T23:00:00+0000,AAPL,IEXG
127.24,127.295,127.24,,,,2021-04-07T22:00:00+0000,AAPL,IEXG
127.09,127.105,127.03,,,,2021-04-07T21:00:00+0000,AAPL,IEXG
127.315,127.335,127.275,,,,2021-04-07T20:00:00+0000,AAPL,IEXG
126.39,127.78,125.14,127.6,126.21,1060966.0,2021-04-07T19:00:00+0000,AAPL,IEXG
126.39,127.475,125.14,127.24,126.21,834658.0,2021-04-07T18:00:00+0000,AAPL,IEXG
126.39,127.24,125.14,126.975,126.21,407531.0,2021-04-07T15:00:00+0000,AAPL,IEXG
126.39,126.44,125.14,126.09,126.21,133694.0,2021-04-07T14:00:00+0000,AAPL,IEXG
126.39,126.44,125.88,125.93,126.21,1431.0,2021-04-07T13:00:00+0000,AAPL,IEXG
126.24,126.24,126.24,,,,2021-04-07T00:00:00+0000,AAPL,IEXG
132.145,132.145,132.145,,,,2021-04-15T00:00:00+0000,AAPL,IEXG
132.285,132.295,132.19,,,,2021-04-14T23:00:00+0000,AAPL,IEXG
